,common_name,transect,transect_section,observer,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,distance_code,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36
2231,Eurasian Blue Tit,8,5,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,1,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2232,Eurasian Blue Tit,15,5,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2233,Eurasian Blue Tit,19,5,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2234,Eurasian Blue Tit,9,8,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2235,Eurasian Blue Tit,17,8,Matthew Morgan,27,1,2024,2,10:20:00,11:02:00,1,1,3,1,Yes,G,7,6,7,1,2,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2236,Eurasian Blue Tit,14,7,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,2,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2237,Eurasian Blue Tit,11,8,Matthew Morgan,2,5,2024,3,07:53:00,08:19:00,1,1,2,1,No,F,1,5,2,1,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2238,Eurasian Blue Tit,10,2,Matthew Morgan,3,2,2024,2,09:44:00,10:24:00,1,1,1,1,Yes,F,1,3,8,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2239,Eurasian Blue Tit,12,3,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,1,2,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2240,Eurasian Blue Tit,19,5,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,4,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2241,Eurasian Blue Tit,4,9,Matthew Morgan,1,2,2024,2,10:14:00,10:50:00,2,1,1,1,No,F,1,3,5,1,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2242,Eurasian Blue Tit,3,2,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,2,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2243,Eurasian Blue Tit,8,3,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,3,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2244,Eurasian Blue Tit,3,5,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,4,4,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2245,Eurasian Blue Tit,13,3,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,3,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2246,Eurasian Blue Tit,3,2,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,2,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2247,Eurasian Blue Tit,20,10,Matthew Morgan,20,6,2024,4,08:00:00,08:37:00,1,1,1,1,Yes,F,1,3,6,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2248,Eurasian Blue Tit,21,10,Matthew Morgan,13,2,2024,2,09:10:00,09:40:00,3,1,2,2,No,F,1,3,2,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2249,Eurasian Blue Tit,12,5,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2250,Eurasian Blue Tit,17,10,Matthew Morgan,17,6,2024,4,07:49:00,08:30:00,2,1,1,1,Yes,F,1,3,8,2,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2251,Eurasian Blue Tit,20,6,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,1,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2252,Eurasian Blue Tit,19,2,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,3,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2253,Eurasian Blue Tit,7,9,Matthew Morgan,6,5,2024,3,07:58:00,08:36:00,1,1,1,1,No,F,1,7,8,1,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2254,Eurasian Blue Tit,17,9,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,4,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2255,Eurasian Blue Tit,17,6,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,2,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2256,Eurasian Blue Tit,8,4,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2257,Eurasian Blue Tit,9,10,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2258,Eurasian Blue Tit,2,1,Africa Gomez,8,6,2024,4,07:00:00,07:25:00,3,1,1,1,No,F,1,3,8,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2259,Eurasian Blue Tit,21,7,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2260,Eurasian Blue Tit,11,8,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,3,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2261,Eurasian Blue Tit,8,2,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,1,2,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2262,Eurasian Blue Tit,18,1,Matthew Morgan,27,1,2024,2,09:29:00,10:03:00,1,1,3,1,No,F,1,3,2,3,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2263,Eurasian Blue Tit,6,1,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2264,Eurasian Blue Tit,14,6,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,4,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2265,Eurasian Blue Tit,5,7,Matthew Morgan,13,6,2023,1,08:06:00,08:59:00,1,1,1,1,No,F,1,5,5,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2266,Eurasian Blue Tit,19,3,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,2,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2267,Eurasian Blue Tit,12,1,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2268,Eurasian Blue Tit,2,1,Africa Gomez,28,1,2024,2,08:54:00,09:23:00,1,1,1,1,No,F,1,3,8,2,2,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2269,Eurasian Blue Tit,19,3,Matthew Morgan,20,6,2024,4,06:59:00,07:36:00,1,1,1,1,No,F,1,3,6,1,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2270,Eurasian Blue Tit,6,5,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2271,Eurasian Blue Tit,3,5,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,1,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2272,Eurasian Blue Tit,12,4,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2273,Eurasian Blue Tit,10,3,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2274,Eurasian Blue Tit,9,7,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,5,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2275,Eurasian Blue Tit,9,6,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2276,Eurasian Blue Tit,14,8,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,No,F,1,3,8,2,4,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2277,Eurasian Blue Tit,18,3,Matthew Morgan,11,6,2023,1,07:05:00,07:51:00,1,1,2,1,No,F,1,3,2,1,2,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2278,Eurasian Blue Tit,14,10,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,4,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2279,Eurasian Blue Tit,20,6,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,5,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2280,Eurasian Blue Tit,19,2,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,1,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2281,Eurasian Blue Tit,3,3,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,3,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2282,Eurasian Blue Tit,12,5,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2283,Eurasian Blue Tit,12,4,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2284,Eurasian Blue Tit,9,7,Matthew Morgan,12,6,2024,4,08:20:00,09:04:00,2,1,1,1,No,F,1,5,7,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2285,Eurasian Blue Tit,7,6,Matthew Morgan/Africa Gomez,14,6,2023,1,07:49:00,08:28:00,1,1,1,1,No,F,1,7,8,1,1,NA,open,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2286,Eurasian Blue Tit,14,10,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,No,F,1,3,8,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2287,Eurasian Blue Tit,4,10,Matthew Morgan,1,2,2024,2,10:14:00,10:50:00,2,1,1,1,No,F,1,3,5,4,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2288,Eurasian Blue Tit,14,9,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,3,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2289,Eurasian Blue Tit,10,1,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2290,Eurasian Blue Tit,9,8,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,2,1,NA,semi,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
2291,Eurasian Blue Tit,8,5,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,3,1,NA,closed,21,Cyanistes caeruleus,Paridae,Passeriformes,AVIBASE-9BE53D34,17,8,9,0,4,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,21,51.4,11.1,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,small,green,NA
