common_name,transect,transect_section,OBs,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36,distbegin,distend,Factor,true_counts
Eurasian Wigeon,6,4,Matthew Morgan,2,2,2024,2,09:39:00,10:19:00,3,1,2,1,Yes,H,3,6,6,1,NA,semi,38,Mareca penelope,Anatidae,Anseriformes,AVIBASE-15EE0D36,10,5,5,0,4,38.5,26.5,15.5,12.4,35.5,250.6,143,107.2,57.2,89.7,770,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,3.3898305084745766
Eurasian Wigeon,6,3,Matthew Morgan,2,2,2024,2,09:39:00,10:19:00,3,1,2,1,Yes,H,3,6,6,18,NA,semi,38,Mareca penelope,Anatidae,Anseriformes,AVIBASE-15EE0D36,10,5,5,0,4,38.5,26.5,15.5,12.4,35.5,250.6,143,107.2,57.2,89.7,770,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,61.016949152542374
Eurasian Wren,9,7,Matthew Morgan,12,6,2024,4,08:20:00,09:04:00,2,1,1,1,No,F,1,5,7,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,8,4,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,3,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,18.404907975460123
Eurasian Wren,8,3,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,5,6,Matthew Morgan,21,6,2024,4,08:08:00,08:30:00,1,1,1,1,No,F,1,5,5,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,1,7,Africa Gomez,13,6,2023,1,07:31:00,07:58:00,1,1,1,1,Yes,F,1,3,3,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,6.134969325153374
Eurasian Wren,18,3,Matthew Morgan,11,6,2023,1,07:05:00,07:51:00,1,1,2,1,No,F,1,3,2,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,13,1,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,5,7,Matthew Morgan,4,5,2024,3,07:47:00,08:13:00,3,1,1,1,No,F,1,5,5,2,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,11.1731843575419
Eurasian Wren,15,3,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.225,4.444444444444445
Eurasian Wren,3,3,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.225,4.444444444444445
Eurasian Wren,7,8,Matthew Morgan/Africa Gomez,14,6,2023,1,07:49:00,08:28:00,1,1,1,1,No,F,1,7,8,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,20,6,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,3,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,13.333333333333332
Eurasian Wren,10,3,Matthew Morgan,3,2,2024,2,09:44:00,10:24:00,1,1,1,1,Yes,F,1,3,8,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,13,4,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,3,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,16.75977653631285
Eurasian Wren,8,2,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,2,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,11.1731843575419
Eurasian Wren,18,3,Matthew Morgan,17,6,2024,4,07:12:00,07:37:00,2,1,1,1,No,G,7,6,7,2,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,11.1731843575419
Eurasian Wren,10,5,Matthew Morgan/Africa Gomez,9,5,2024,3,06:53:00,07:36:00,1,1,1,1,Yes,F,1,3,8,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,4.444444444444445
Eurasian Wren,12,1,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,21,9,Africa Gomez,12,5,2024,3,07:50:00,08:21:00,1,1,1,1,No,F,1,3,3,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,21,7,Matthew Morgan,13,2,2024,2,09:10:00,09:40:00,3,1,2,2,No,F,1,3,2,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,5,9,Matthew Morgan,13,6,2023,1,08:06:00,08:59:00,1,1,1,1,No,F,1,5,5,2,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,11.1731843575419
Eurasian Wren,19,2,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.163,6.134969325153374
Eurasian Wren,2,3,Africa Gomez,13,6,2023,1,07:00:00,07:21:00,1,1,1,1,No,F,1,3,2,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.163,6.134969325153374
Eurasian Wren,15,3,Africa Gomez,12,6,2023,1,07:00:00,07:35:00,1,1,1,1,Yes,F,1,3,3,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.225,4.444444444444445
Eurasian Wren,8,1,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,2,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,8.88888888888889
Eurasian Wren,10,1,Matthew Morgan,12,6,2024,4,07:08:00,07:51:00,2,1,1,1,Yes,F,1,3,8,3,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,16.75977653631285
Eurasian Wren,13,4,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,3,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,16.75977653631285
Eurasian Wren,16,10,Africa Gomez,6,5,2024,3,07:59:00,08:28:00,2,1,1,1,No,F,1,3,2,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,3,5,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,2,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,8.88888888888889
Eurasian Wren,3,2,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.225,4.444444444444445
Eurasian Wren,10,5,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,4.444444444444445
Eurasian Wren,12,5,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,3,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,16.75977653631285
Eurasian Wren,8,1,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,4.444444444444445
Eurasian Wren,12,5,Matthew Morgan,12,6,2024,4,07:26:00,07:59:00,2,1,1,1,Yes,G,8,8,10,3,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,16.75977653631285
Eurasian Wren,21,7,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,11,8,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,6.134969325153374
Eurasian Wren,13,3,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,12,4,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,2,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,11.1731843575419
Eurasian Wren,5,8,Matthew Morgan,13,6,2023,1,08:06:00,08:59:00,1,1,1,1,No,F,1,5,5,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,9,7,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,14,6,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,3,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,18.404907975460123
Eurasian Wren,14,7,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,6.134969325153374
Eurasian Wren,7,7,Matthew Morgan,6,5,2024,3,07:58:00,08:36:00,1,1,1,1,No,F,1,7,8,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,15,2,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,2,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,8.88888888888889
Eurasian Wren,17,9,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,4.444444444444445
Eurasian Wren,17,9,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,4.444444444444445
Eurasian Wren,4,8,Matthew Morgan,19,6,2024,4,08:29:00,08:55:00,1,1,1,1,No,F,1,3,6,2,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,8.88888888888889
Eurasian Wren,9,8,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,2,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,11.1731843575419
Eurasian Wren,5,8,Matthew Morgan,21,6,2024,4,08:08:00,08:30:00,1,1,1,1,No,F,1,5,5,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,8,3,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,3,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,16.75977653631285
Eurasian Wren,2,1,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
Eurasian Wren,4,9,Matthew Morgan,16,6,2023,1,08:05:00,08:35:00,1,1,1,1,No,F,1,3,6,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,25,100,0.225,4.444444444444445
Eurasian Wren,2,3,Africa Gomez,8,6,2024,4,07:00:00,07:25:00,3,1,1,1,No,F,1,3,8,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,6.134969325153374
Eurasian Wren,3,3,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,1,NA,open,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.225,4.444444444444445
Eurasian Wren,19,2,Matthew Morgan,15,6,2023,1,07:08:00,07:50:00,1,1,1,1,No,F,1,3,6,1,NA,closed,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.163,6.134969325153374
Eurasian Wren,9,8,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,1,NA,semi,39,Troglodytes troglodytes,Troglodytidae,Passeriformes,AVIBASE-AF700208,24,4,16,4,10,13.8,8.1,2.5,2.7,17.6,48.5,7.6,40.7,15.7,30.5,9.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,amber,NA,0,25,0.179,5.58659217877095
